2663	121
2664	144
2665	137
2666	102
2667	127
2668	119
2669	145
2670	131
2671	156
2672	129
2673	110
2674	137
2675	121
2676	122
2677	122
2678	133
2679	135
2680	135
2681	135
2682	114
2683	135
2684	118
2685	116
2686	107
2687	113
2688	140
2689	104
2690	124
2691	148
2692	108
2693	116
2694	124
2695	120
2696	112
2697	117
2698	128
2699	135
2700	136
2701	120
2702	131
2703	113
2704	130
2705	120
2706	123
2707	122
2708	115
2709	116
2710	109
2711	121
2712	133
2713	98
2714	98
2715	126
2716	118
2717	114
2718	107
2719	108
2720	115
2721	116
2722	113
2723	122
2724	108
2725	106
2726	136
2727	137
2728	116
2729	126
2730	109
2731	128
2732	118
2733	101
2734	111
2735	128
2736	123
2737	131
2738	112
2739	113
2740	112
2741	116
2742	120
2743	124
2744	125
2745	126
2746	127
2747	106
2748	102
2749	122
2750	110
2751	122
2752	123
2753	124
2754	129
2755	114
2756	120
2757	106
2758	116
2759	106
2760	133
2761	112
2762	101
2763	101
2764	111
2765	122
2766	119
2767	114
2768	121
2769	120
2770	102
2771	100
2772	142
2773	118
2774	114
2775	105
2776	114
2777	113
2778	94
2779	130
2780	107
2781	110
2782	111
2783	91
2784	89
2785	115
2786	109
2787	126
2788	105
2789	111
2790	128
2791	122
2792	120
2793	104
2794	129
2795	113
2796	116
2797	114
2798	117
2799	122
2800	117
2801	132
2802	135
2803	104
2804	116
2805	103
2806	97
2807	122
2808	141
2809	109
2810	117
2811	104
2812	119
2813	122
2814	124
2815	101
2816	102
2817	100
2818	116
2819	105
2820	112
2821	117
2822	95
2823	107
2824	121
2825	122
2826	112
2827	94
2828	98
2829	118
2830	112
2831	116
2832	94
2833	122
2834	117
2835	89
2836	104
2837	101
2838	118
2839	98
2840	119
2841	86
2842	108
2843	100
2844	120
2845	103
2846	94
2847	103
2848	118
2849	89
2850	117
2851	110
2852	105
2853	119
2854	114
2855	112
2856	96
2857	115
2858	116
2859	126
2860	121
2861	91
2862	100
2863	104
2864	121
2865	111
2866	114
2867	104
2868	111
2869	105
2870	97
2871	113
2872	87
2873	119
2874	102
2875	123
2876	106
2877	102
2878	120
2879	113
2880	115
2881	109
2882	115
2883	101
2884	115
2885	97
2886	95
2887	114
2888	98
2889	95
2890	116
2891	96
2892	90
2893	105
2894	111
2895	111
2896	112
2897	115
2898	104
2899	109
2900	113
2901	99
2902	109
2903	96
